User_id,employment_type,tier_of_employment,industry,role,work_experience,total_income,gender,married,dependents,home_type,pincode,has_social_profile,is_verified,delinq_2yrs,total_payement,received_principal,interest_received,number_of_loans,emi_1_dpd,emi_2_dpd,emi_3_dpd,emi_4_dpd,emi_5_dpd,emi_6_dpd,max_dpd,yearmo
2682014,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,45000.0,Female,No,1,mortgage,XX853X,No,,0,1351.36032388,1200.0,151.36,0,0,0,0,0,0,0,0,202201
2682086,Self - Employeed,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,22000.0,Male,,1,rent,XX338X,,Verified,0,6480.22739198,5600.0,880.23,0,30,0,0,0,0,0,30,202202
2644437,Salaried,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,62000.0,Male,No,4,rent,XX331X,Yes,Source Verified,0,14696.5693066,12000.0,2696.57,0,0,0,0,0,0,0,0,202202
2680887,Self - Employeed,B,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,65000.0,Female,Yes,4,mortgage,XX773X,Yes,Source Verified,0,11761.31,8040.58,3705.82,0,0,0,0,0,0,0,0,202201
2654488,Self - Employeed,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,81000.0,Other,No,0,mortgage,XX330X,,Source Verified,0,33607.1313462,28000.0,5607.13,0,0,0,0,0,0,30,30,202204
2675497,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,75000.0,Female,No,3,mortgage,XX125X,,Verified,0,14385.03,8139.0,6224.91,0,60,30,0,0,0,0,60,202202
2660587,Salaried,B,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,140000.0,Female,No,4,rent,XX100X,No,,0,33370.41,30000.0,3370.41,0,0,0,0,0,0,0,0,202205
2679290,Self - Employeed,C,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,52000.0,Female,,3,rent,XX917X,Yes,Verified,0,1124.42,838.96,285.46,0,90,90,90,90,90,90,90,202204
2678913,Salaried,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,700000.0,Male,Yes,1,mortgage,XX331X,Yes,Not Verified,1,42518.2664317,35000.0,7518.27,0,0,0,0,0,0,0,0,202201
2676844,Self - Employeed,A,0,KHMbckjadbckIFGCTSEWdkcndwkcnCCM,0,97000.0,Other,,4,mortgage,XX62X,,,0,12730.14,9957.6,2772.54,0,0,0,0,0,0,0,0,202205
2678886,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,110000.0,Male,No,2,mortgage,XX852X,Yes,,0,30751.3110247,25000.0,5751.31,0,0,0,0,0,0,0,0,202204
2613512,Self - Employeed,C,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,99000.0,Female,No,0,mortgage,XX432X,,Verified,1,9838.46066284,8000.0,1838.46,0,0,0,0,0,0,0,0,202202
2676576,Self - Employeed,B,0,KHMbckjadbckIFGMDSEWdkcndwkcnCCM,0,51000.0,Other,Yes,0,mortgage,XX207X,No,Verified,0,14569.59,10114.17,3352.25,0,90,90,90,90,90,90,90,202201
2676499,,,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,78000.0,Male,No,3,own,XX300X,No,Verified,0,2913.37,1860.89,807.58,0,90,60,30,0,0,0,90,202205
2676517,Self - Employeed,B,0,KHMbckjadbckIFGCOSEWdkcndwkcnCCM,0,32004.0,Male,,0,rent,XX809X,Yes,,0,5267.9,5000.0,267.9,0,0,0,0,0,0,0,0,202204
2676424,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,50000.0,Male,Yes,3,rent,XX330X,Yes,Source Verified,0,6390.12,6000.0,390.12,0,0,0,0,0,0,0,0,202205
2676443,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,56040.0,Male,,0,own,XX958X,Yes,Not Verified,0,11976.0515014,10000.0,1976.05,0,0,0,0,0,0,0,0,202203
2676231,Self - Employeed,A,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,41000.0,Male,,2,mortgage,XX606X,Yes,,0,1620.94,1600.0,20.94,0,0,0,0,0,0,0,0,202204
2676159,Self - Employeed,A,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,44544.0,Female,No,1,mortgage,XX120X,,,0,4095.96318033,3600.0,495.96,0,0,0,0,0,0,0,0,202204
2675721,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,96000.0,Female,,4,mortgage,XX770X,No,Verified,0,14372.2241123,12000.0,2372.22,0,0,0,0,0,0,0,0,202205
2668138,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,48000.0,Female,Yes,1,mortgage,XX760X,Yes,Not Verified,0,22255.0739152,20000.0,2255.07,0,0,0,0,0,0,0,0,202201
2674221,Self - Employeed,A,0,KHMbckjadbckIFGLASEWdkcndwkcnCCM,0,37200.0,Other,,3,own,XX708X,,Verified,0,5331.18635152,4800.0,531.19,0,0,0,0,0,0,0,0,202203
2673871,Self - Employeed,F,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,83000.0,Male,Yes,4,rent,XX786X,No,Verified,0,39603.57,35000.0,4603.57,0,0,0,30,0,0,0,30,202204
2673943,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,50000.0,Female,No,4,rent,XX951X,Yes,,0,15227.72,12999.99,2227.73,0,0,0,0,0,0,0,0,202201
2665518,Salaried,B,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,100000.0,Other,,3,mortgage,XX760X,,Source Verified,0,17375.79,14999.99,2375.8,0,0,0,0,0,0,0,0,202202
2673535,Salaried,G,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,54466.88,Male,,4,mortgage,XX773X,,,0,40480.5859298,25000.0,15480.59,0,0,30,30,0,30,0,30,202201
2670114,Self - Employeed,C,0,KHMbckjadbckIFGALSEWdkcndwkcnCCM,0,28000.0,Other,,0,own,XX362X,,Verified,0,16834.3468222999,13250.0,3584.35,0,0,0,0,0,0,0,0,202203
2672632,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,80000.0,Female,Yes,1,rent,XX945X,,Source Verified,0,9166.62499798,8000.0,1166.62,0,0,0,0,0,0,0,0,202204
2665552,Salaried,C,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,78100.0,Male,,4,rent,XX953X,Yes,Source Verified,0,3186.46,2034.42,1152.04,0,0,0,0,0,0,0,0,202204
2671244,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,110000.0,Other,,0,mortgage,XX119X,,Not Verified,0,41919.2574349,35000.0,6919.26,0,0,0,0,0,0,0,0,202201
2671233,Salaried,B,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,43800.0,Male,,1,rent,XX70X,No,Not Verified,0,8502.01055797,7000.0,1502.01,0,0,0,0,0,30,0,30,202201
2670564,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,32340.0,Other,,0,own,XX344X,Yes,Verified,0,5283.45,5000.0,283.45,0,0,0,0,0,0,0,0,202201
2669673,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,55000.0,Male,Yes,0,rent,XX916X,,Verified,0,19119.64,12207.01,6912.63,0,0,0,0,0,0,0,0,202202
2662897,Self - Employeed,A,0,KHMbckjadbckIFGCOSEWdkcndwkcnCCM,0,70000.0,Other,,1,mortgage,XX809X,,Source Verified,0,2241.89290239,2000.0,241.89,0,0,0,0,0,0,0,0,202203
2669038,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,124240.0,Male,,4,mortgage,XX346X,Yes,Verified,0,23862.3246937,20125.0,3737.32,0,0,0,0,0,0,30,30,202201
2668530,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,58800.0,Male,,4,rent,XX193X,,,0,5013.2672516,4000.0,1013.27,0,30,0,30,0,0,0,30,202201
2665974,Salaried,A,0,KHMbckjadbckIFGUTSEWdkcndwkcnCCM,0,47627.52,Male,No,1,mortgage,XX840X,No,Not Verified,0,10654.12,10000.0,654.12,0,0,0,0,0,0,0,0,202202
2653971,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,60000.0,Male,No,2,rent,XX107X,No,Source Verified,1,24793.08,15939.12,8853.96,0,90,90,90,90,90,90,90,202202
2664978,Salaried,A,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,65000.0,Female,Yes,4,rent,XX985X,Yes,,0,9801.24,9000.0,801.24,0,0,0,0,0,0,0,0,202201
2664709,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,40000.0,Male,,4,mortgage,XX141X,Yes,Verified,0,11737.962024,10000.0,1737.96,0,0,0,0,0,0,0,0,202203
2664011,Self - Employeed,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,84480.0,Male,,1,mortgage,XX930X,No,Verified,0,7637.83000246,6000.0,1637.83,0,0,0,0,0,0,0,0,202202
2661910,Self - Employeed,B,0,KHMbckjadbckIFGMOSEWdkcndwkcnCCM,0,88000.0,Female,No,4,mortgage,XX633X,Yes,Verified,0,2446.78095999,2000.0,446.78,0,0,0,0,0,0,30,30,202203
2662756,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,84000.0,Male,No,4,rent,XX918X,No,Not Verified,0,23319.287436,19200.0,4119.29,0,0,0,0,0,0,0,0,202202
2637042,Salaried,A,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,88452.0,Male,,3,mortgage,XX605X,Yes,Not Verified,0,18626.1576649,17000.0,1626.16,0,0,0,0,0,0,0,0,202203
2662191,Self - Employeed,A,0,KHMbckjadbckIFGARSEWdkcndwkcnCCM,0,21388.29,Other,,3,rent,XX729X,Yes,Not Verified,0,7883.72693142,7000.0,883.73,0,30,0,0,0,0,0,30,202202
2661708,Salaried,B,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,40000.0,Male,No,0,rent,XX606X,,Not Verified,0,10835.53,9800.0,1035.53,0,0,0,0,0,0,0,0,202203
2661041,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,40000.0,Female,,4,rent,XX931X,Yes,,0,24001.5003994,19600.0,4401.5,0,0,0,0,0,0,0,0,202203
2660600,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,45000.0,Female,Yes,1,mortgage,XX159X,Yes,,0,4249.433424,3500.0,749.43,0,0,0,0,0,0,0,0,202203
2659772,Salaried,A,0,KHMbckjadbckIFGGASEWdkcndwkcnCCM,0,60000.0,Other,No,3,rent,XX302X,Yes,,0,5520.32527555,5000.0,520.33,0,0,0,0,0,0,0,0,202205
2659161,Salaried,A,0,KHMbckjadbckIFGNCSEWdkcndwkcnCCM,0,72000.0,Female,No,0,mortgage,XX272X,No,Source Verified,0,9033.49772409,8100.0,933.5,0,0,0,0,0,0,0,0,202204
2642580,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,45000.0,Other,Yes,0,mortgage,XX773X,Yes,Source Verified,0,16634.2363219,14000.0,2634.24,0,0,0,0,0,0,0,0,202205
2658504,Salaried,F,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,85000.0,Other,,0,rent,XX600X,,Verified,0,7180.51718024,6000.0,1180.52,0,0,0,0,0,0,0,0,202202
2644419,,,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,52000.0,Other,Yes,3,mortgage,XX853X,No,Verified,0,5767.87,4684.94,900.79,0,90,90,90,90,90,90,90,202205
2657321,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,48000.0,Male,Yes,3,mortgage,XX770X,No,,0,13514.0043614,12000.0,1514.0,0,0,0,0,0,0,0,0,202201
2656669,Salaried,C,0,KHMbckjadbckIFGCTSEWdkcndwkcnCCM,0,50000.0,Male,No,2,rent,XX63X,No,Not Verified,0,18446.6395021,15000.0,3446.64,0,0,0,0,0,30,0,30,202201
2656555,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,30000.0,Other,No,1,rent,XX933X,,Source Verified,0,10428.5311569,8400.0,2028.53,0,0,0,0,0,0,0,0,202205
2656474,Salaried,D,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,93000.0,Male,Yes,1,mortgage,XX28X,No,Not Verified,3,12868.5805115,10000.0,2868.58,0,0,0,0,0,0,0,0,202204
2655963,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,119000.0,Other,,3,mortgage,XX940X,No,,0,29760.93,25000.0,4760.93,0,0,0,30,0,0,0,30,202202
2655676,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,67000.0,Male,Yes,1,mortgage,XX70X,No,,0,28576.4,20000.0,8551.93,0,0,0,0,0,0,0,0,202203
2655307,Salaried,A,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,151200.0,Male,No,2,rent,XX957X,No,,0,22859.3586191,20000.0,2859.36,0,0,0,0,0,0,0,0,202203
2646328,,,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,88000.0,Other,No,0,rent,XX554X,Yes,,0,26916.450861,22000.0,4916.45,0,0,0,0,0,0,0,0,202201
2587141,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,140000.0,Other,No,2,mortgage,XX604X,Yes,Source Verified,0,7634.18,4817.02,1475.35,0,90,90,90,90,90,90,90,202205
2652972,Salaried,A,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,57200.0,Male,,3,rent,XX100X,No,Source Verified,0,6727.52055465,6000.0,727.52,0,0,0,0,0,0,0,0,202204
2653496,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,60000.0,Male,,3,rent,XX928X,No,,0,13256.4194383,12000.0,1256.42,0,0,0,0,0,0,0,0,202204
2653494,,,0,KHMbckjadbckIFGALSEWdkcndwkcnCCM,0,32900.0,Female,Yes,0,own,XX357X,No,Verified,0,4670.59538539,3900.0,770.6,0,0,0,0,0,0,0,0,202202
2653410,Salaried,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,150000.0,Female,Yes,4,mortgage,XX331X,No,Source Verified,0,15731.65,9858.61,3748.26,0,90,90,90,90,90,90,90,202202
2653342,Salaried,A,0,KHMbckjadbckIFGAZSEWdkcndwkcnCCM,0,71000.0,Female,No,2,mortgage,XX850X,Yes,Not Verified,0,12125.31,9812.06,1677.74,0,90,90,90,90,90,90,90,202204
2652531,Salaried,A,0,KHMbckjadbckIFGKYSEWdkcndwkcnCCM,0,40000.0,Male,No,0,rent,XX405X,Yes,Source Verified,0,9862.64101973,8925.0,937.64,0,0,0,0,0,0,0,0,202202
2488380,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,55000.0,Male,Yes,4,mortgage,XX305X,Yes,Verified,0,1304.24,705.06,295.44,0,90,90,90,90,90,90,90,202201
2651481,Salaried,A,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,55000.0,Female,Yes,4,own,XX113X,Yes,Not Verified,0,22104.6598024,20000.0,2104.66,0,0,0,0,0,0,0,0,202204
2651474,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,215000.0,Female,No,0,mortgage,XX750X,No,Not Verified,0,20265.2618137,18000.0,2265.26,0,0,0,0,0,0,0,0,202201
2650500,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,24000.0,Female,,3,rent,XX112X,No,Not Verified,0,6957.33,6000.0,957.33,0,0,0,0,0,0,0,0,202201
2636306,Salaried,A,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,42000.0,Female,No,2,mortgage,XX330X,Yes,Verified,0,16434.8220653,15000.0,1434.82,0,0,0,0,0,0,0,0,202202
2649495,Self - Employeed,E,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,140000.0,Female,No,4,mortgage,XX163X,,Verified,0,24908.6764434,19000.0,5908.68,0,0,0,0,0,0,0,0,202205
2647599,,,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,96000.0,Other,No,2,rent,XX100X,,Not Verified,1,16982.17,15000.0,1982.17,0,0,0,0,0,0,0,0,202203
2640378,,,0,KHMbckjadbckIFGMTSEWdkcndwkcnCCM,0,40000.0,Male,No,2,rent,XX597X,No,Source Verified,0,9946.58341905,9000.0,946.58,0,0,0,0,0,0,0,0,202204
2643241,Salaried,D,0,KHMbckjadbckIFGVASEWdkcndwkcnCCM,0,44400.0,Other,Yes,3,rent,XX234X,No,,0,4688.17,2618.49,2069.68,0,0,0,0,0,0,0,0,202201
2646334,,,0,KHMbckjadbckIFGCTSEWdkcndwkcnCCM,0,65000.0,Male,No,3,mortgage,XX65X,No,Not Verified,0,25204.64,21000.0,4204.64,0,0,0,0,0,0,0,0,202204
2646334,,,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,30000.0,Male,Yes,3,mortgage,XX431X,,Verified,0,15046.47313,13000.0,2046.47,0,0,30,30,0,0,0,30,202201
2646237,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,40000.0,Other,No,4,mortgage,XX778X,No,,0,20267.29,19200.0,1067.29,0,0,0,0,0,0,0,0,202201
2645489,,,0,KHMbckjadbckIFGSCSEWdkcndwkcnCCM,0,38400.0,Other,Yes,2,mortgage,XX298X,No,Verified,0,12144.8938411,10000.0,2144.89,0,0,0,0,0,0,0,0,202203
2642093,Salaried,D,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,53000.0,Other,No,2,rent,XX981X,,,0,34278.67,26500.0,7778.67,0,0,0,0,0,0,0,0,202201
2645426,Self - Employeed,B,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,48000.0,Male,No,3,rent,XX113X,No,,0,10114.69,10000.0,114.69,0,0,0,0,0,0,0,0,202202
2645023,Self - Employeed,B,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,50000.0,Male,No,0,own,XX777X,Yes,,0,13404.25,12500.0,904.25,0,30,0,0,30,0,0,30,202204
2643633,Self - Employeed,A,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,55000.0,Male,Yes,4,mortgage,XX88X,No,Not Verified,0,7840.65,7200.0,640.65,0,0,0,0,0,0,0,0,202201
2626098,Salaried,A,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,54000.0,Female,No,4,mortgage,XX86X,Yes,Source Verified,1,11086.38,10000.0,1086.38,0,0,0,0,0,0,0,0,202201
2639489,Self - Employeed,D,0,KHMbckjadbckIFGSDSEWdkcndwkcnCCM,0,82570.0,Female,No,0,mortgage,XX573X,,,0,19557.39,16200.0,3357.39,0,0,0,0,0,0,0,0,202201
2636996,Self - Employeed,A,0,KHMbckjadbckIFGWASEWdkcndwkcnCCM,0,38000.0,Other,No,4,mortgage,XX982X,,Source Verified,0,8973.87,7469.24,1504.63,0,90,90,90,90,90,90,90,202201
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Other,No,2,mortgage,XX28X,No,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202205
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Other,No,2,mortgage,XX28X,No,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202201
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Male,No,2,mortgage,XX560X,,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202205
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Male,No,2,mortgage,XX560X,,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202204
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Other,No,2,mortgage,XX28X,No,Verified,0,27352.3640082,24375.0,2977.36,0,0,30,0,0,0,0,30,202201
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Other,No,2,mortgage,XX28X,No,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202203
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Male,No,2,mortgage,XX560X,,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202205
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Male,No,2,mortgage,XX560X,,Verified,0,9711.59,4252.91,3573.55,0,60,30,0,0,0,0,60,202205
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Other,No,2,mortgage,XX28X,No,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202205
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Other,No,2,mortgage,XX28X,No,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202203
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Male,No,2,mortgage,XX560X,,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202203
2617448,,,0,KHMbckjadbckIFGRISEWdkcndwkcnCCM,0,74000.0,Male,No,2,mortgage,XX560X,,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202202
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Other,No,2,mortgage,XX28X,No,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,30,0,30,202204
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Other,No,2,mortgage,XX28X,No,Verified,0,9711.59,4252.91,3573.55,0,0,90,90,90,90,90,90,202203
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Male,No,2,mortgage,XX560X,,Verified,0,27352.3640082,24375.0,2977.36,0,0,0,0,0,0,0,0,202202
2617448,Salaried,C,0,KHMbckjadbckIFGMNSEWdkcndwkcnCCM,0,40000.0,Male,No,2,mortgage,XX560X,,Verified,0,9711.59,4252.91,3573.55,0,90,90,90,90,90,90,90,202201
2604598,,,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,186000.0,Male,Yes,3,mortgage,XX750X,Yes,Verified,0,27366.7150928,19000.0,8366.72,0,0,0,30,0,0,0,30,202201
2643288,Salaried,D,0,KHMbckjadbckIFGUTSEWdkcndwkcnCCM,0,50000.0,Other,Yes,2,mortgage,XX843X,,Verified,0,10967.0494133,8400.0,2567.05,0,0,0,0,0,0,0,0,202205
2643168,Salaried,A,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,96142.0,Other,,2,rent,XX941X,No,Not Verified,0,8730.07,8300.0,430.07,0,30,0,0,0,0,0,30,202201
2643224,Self - Employeed,B,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,45000.0,Other,Yes,4,mortgage,XX923X,,Verified,0,8626.01,7600.0,1026.01,0,0,0,0,0,0,0,0,202203
2642929,Self - Employeed,D,0,KHMbckjadbckIFGARSEWdkcndwkcnCCM,0,180000.0,Female,No,1,own,XX722X,,,0,22036.15,12935.54,6653.9,0,90,90,90,90,90,90,90,202205
2642870,Self - Employeed,C,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,65000.0,Male,Yes,3,rent,XX334X,,Source Verified,0,26652.63,18899.63,6444.43,0,90,90,90,90,90,90,90,202204
2436333,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,36000.0,Other,Yes,0,rent,XX948X,No,,0,6958.45782203,6000.0,958.46,0,0,0,0,0,0,0,0,202203
2436333,,,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,40000.0,Other,Yes,0,rent,XX948X,No,,0,11885.927222,10400.0,1485.93,0,0,0,0,0,0,0,0,202203
2591748,,,0,KHMbckjadbckIFGPASEWdkcndwkcnCCM,0,70000.0,Female,,3,mortgage,XX196X,Yes,Source Verified,0,7956.94604256,7200.0,756.95,0,0,0,0,0,0,0,0,202201
2641397,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,38000.0,Other,,2,rent,XX77X,,,0,14576.0506925,12000.0,2576.05,0,0,0,0,0,0,0,0,202203
2640717,Self - Employeed,E,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,120000.0,Other,Yes,2,rent,XX439X,No,Source Verified,0,39594.4205934,28000.0,11594.42,0,0,0,0,0,0,0,0,202205
2639889,Salaried,C,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,29000.0,Female,No,1,rent,XX787X,,Source Verified,6,1039.66,1000.0,39.66,0,0,0,0,0,30,0,30,202203
2639381,,,0,KHMbckjadbckIFGOHSEWdkcndwkcnCCM,0,48000.0,Male,Yes,4,mortgage,XX438X,,Not Verified,0,2515.16,818.33,1696.83,0,90,90,90,90,90,90,90,202201
2638997,Self - Employeed,B,0,KHMbckjadbckIFGNCSEWdkcndwkcnCCM,0,70000.0,Female,,4,mortgage,XX275X,Yes,Verified,0,35922.65,24008.65,11914.0,0,0,0,0,0,0,0,0,202201
2628492,,,0,KHMbckjadbckIFGALSEWdkcndwkcnCCM,0,33280.0,Male,Yes,4,own,XX350X,,Not Verified,0,7182.5177883,6500.0,682.52,0,0,0,0,0,0,0,0,202205
2638124,Salaried,D,0,KHMbckjadbckIFGNYSEWdkcndwkcnCCM,0,50000.0,Female,,3,rent,XX109X,No,Not Verified,0,12113.7,11200.0,913.7,0,0,0,0,0,0,0,0,202201
2638055,Salaried,D,0,KHMbckjadbckIFGCOSEWdkcndwkcnCCM,0,51348.0,Other,,0,rent,XX802X,,Source Verified,0,22792.2422739,16000.0,6792.24,0,0,0,0,0,0,0,0,202201
2564172,Self - Employeed,C,0,KHMbckjadbckIFGTXSEWdkcndwkcnCCM,0,140000.0,Female,Yes,0,mortgage,XX787X,Yes,Not Verified,0,37177.5,23736.33,13441.17,0,0,0,0,0,0,0,0,202204
2637074,Self - Employeed,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,120000.0,Female,No,1,rent,XX958X,No,,1,14172.44,12000.0,2172.44,0,0,0,0,0,0,0,0,202202
2637074,Self - Employeed,A,0,KHMbckjadbckIFGCASEWdkcndwkcnCCM,0,48000.0,Female,No,1,rent,XX958X,No,,1,14172.44,12000.0,2172.44,0,0,0,0,0,0,0,0,202205
2637074,Self - Employeed,B,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,120000.0,Female,No,1,rent,XX958X,No,,0,16978.67,16000.0,978.67,0,0,0,0,0,0,0,0,202203
2636378,,,0,KHMbckjadbckIFGMISEWdkcndwkcnCCM,0,65000.0,Male,,0,rent,XX489X,No,Not Verified,0,18218.6089291,15000.0,3218.61,0,0,0,0,0,0,0,0,202201
2628857,,,0,KHMbckjadbckIFGILSEWdkcndwkcnCCM,0,29800.0,Other,No,0,rent,XX614X,No,Source Verified,0,17158.0734346,14825.0,2333.07,0,0,0,0,0,0,0,0,202205
2631627,,,0,KHMbckjadbckIFGFLSEWdkcndwkcnCCM,0,45000.0,Female,No,1,rent,XX330X,,Verified,0,21537.88,18000.0,3537.88,0,0,0,0,0,0,0,0,202205
2636153,Salaried,B,0,KHMbckjadbckIFGWISEWdkcndwkcnCCM,0,42225.0,Female,Yes,4,rent,XX532X,No,Verified,0,11779.95,10000.0,1779.95,0,0,0,0,0,0,0,0,202205
2635919,,,0,KHMbckjadbckIFGNJSEWdkcndwkcnCCM,0,145000.0,Other,Yes,4,rent,XX20X,No,Not Verified,0,15968.76,13583.35,2123.99,0,0,90,90,90,90,90,90,202202
